day_id,time_step,L,PV,WT
105,95,45.36291159,0.00000000,0.00000000
105,96,46.08712103,0.00000000,0.00000000
73,1,71.02875149,0.00000000,29.78053250
73,2,75.53071734,0.00000000,22.04504660
73,3,92.50820693,0.00000000,50.96495060
73,4,112.45252999,0.00000000,70.33772820
73,5,120.56714816,0.00000000,67.89772380
73,6,112.65458960,0.00000000,61.40871920
73,7,96.41934493,0.00000000,52.64140530
73,8,88.91728141,0.00000000,44.85882880
73,9,82.24026086,0.00000000,48.43384840
73,10,85.56832122,0.00000000,50.75198490
73,11,87.25590789,0.00000000,55.33214970
73,12,89.11326284,0.00000000,56.32162880
73,13,87.57533850,0.00000000,49.91282820
73,14,75.58769375,0.00000000,42.29354810
73,15,65.86834400,0.00000000,30.80651810
73,16,56.58748748,0.00000000,23.04121760
73,17,55.77576563,0.00000000,25.34458060
73,18,56.05755473,0.00000000,24.80724860
73,19,51.97829278,0.00000000,21.65085000
73,20,49.60941506,0.00000000,17.16867160
73,21,43.86835817,0.00000000,12.03848190
73,22,48.70659850,0.00000000,8.60772870
73,23,47.07749308,0.00000000,9.11480430
73,24,48.62123757,0.00000000,9.84822040
73,25,39.53912247,0.00000000,9.81204730
73,26,39.91863848,0.00000000,9.78767630
73,27,34.08331684,0.00000000,6.73711630
73,28,37.72014494,0.00000000,2.88517840
73,29,33.55150757,0.00000000,7.38133150
73,30,42.29098779,0.00000000,8.36093780
73,31,51.23779928,0.00000000,11.30148710
73,32,64.19750228,0.00000000,15.83379170
73,33,71.95960326,0.00000000,23.54966250
73,34,74.25908174,2.13965530,30.99457450
73,35,83.10515354,3.10447090,37.89761410
73,36,93.84902170,4.67033620,44.59720290
73,37,114.42035353,5.77804960,50.88991510
73,38,126.33942193,6.37397510,55.68555640
73,39,137.20837352,6.65065060,57.48705340
73,40,125.25778256,9.14646310,49.21516360
73,41,113.36878894,10.96718920,20.79646580
73,42,100.94967830,13.62022960,1.85043700
73,43,112.70059161,16.65070600,1.44043140
73,44,123.73826911,22.83193030,4.66186630
73,45,133.69354710,23.99353390,12.74249510
73,46,136.74974458,27.19492770,19.28846870
73,47,146.48006339,29.44997690,38.92734520
73,48,152.56668528,32.46020490,45.80448870
73,49,152.03855623,29.70949830,28.07443720
73,50,148.19605399,33.03310580,14.45967810
73,51,143.73549159,40.96482920,10.90590390
73,52,148.59652404,40.86527090,8.49874500
73,53,152.43902628,48.46176540,8.38473670
73,54,158.17575623,48.09707280,7.26285100
73,55,152.31371506,57.74263030,4.12514850
73,56,144.68641400,66.86176360,2.03386980
73,57,135.99808571,64.26870410,1.87280860
73,58,134.50257765,66.39623880,1.56689950
73,59,126.33415421,63.91078220,1.56838960
73,60,123.74218080,57.20854000,2.46696130
73,61,117.15952862,50.61042030,5.21833130
73,62,117.85560321,60.25841690,7.05295620
73,63,105.02488421,58.59542220,5.22142090
73,64,94.79249116,51.32926350,1.57479790
73,65,90.58692785,52.76442600,1.57576410
73,66,103.55797294,55.20757580,1.57659600
73,67,121.47738271,39.79236960,1.57728490
73,68,128.15440458,34.50573920,1.57782420
73,69,131.66212171,31.69806800,1.57820930
73,70,134.88308162,33.18445470,1.57843800
73,71,147.51127297,26.95577120,1.57851000
73,72,156.17458490,24.31513640,1.57842650
73,73,159.14855019,19.89189440,1.57819060
73,74,156.13248419,15.77369340,1.57780610
73,75,154.60770465,0.00000000,1.57727790
73,76,155.45915446,0.00000000,13.35751660
73,77,158.47522046,0.00000000,37.05520640
73,78,160.00000000,0.00000000,35.88471020
73,79,160.00000000,0.00000000,31.79245850
73,80,160.00000000,0.00000000,31.18908280
73,81,160.00000000,0.00000000,37.56358370
73,82,160.00000000,0.00000000,42.28698280
73,83,153.76308951,0.00000000,43.70829870
73,84,148.11020725,0.00000000,43.54544420
73,85,140.64120738,0.00000000,40.21437170
73,86,140.36275496,0.00000000,36.73561950
73,87,131.23272651,0.00000000,32.96163890
73,88,122.34743135,0.00000000,29.37794830
73,89,109.36737684,0.00000000,26.17498070
73,90,105.01234177,0.00000000,22.98949280
73,91,96.03333688,0.00000000,19.83912010
